instrument,filename,grb_name,grb_time_utc,ra,dec,lag_ms,lag_error,lag_significance,lag_type,lag_class,t90_s,duration_class,lag_observed_ms,lag_model_ms,torus_radius_units,n_diffusive_windings,transport_product_ms
Fermi/GBM,glg_tte_n9_bn171009138_v00.fit,GRB171009138,2017-10-09T03:18:20.638,343.35,38.983,18529.758728488225,2.664314188310452,6954.794899860772,positive,significant_positive,47.104,long,18529.758728488225,18529.75872848823,8.810066507067164,1.4021656335680877,18529.758728488225
Fermi/GBM,glg_tte_n9_bn171010875_v00.fit,GRB171010875,2017-10-10T20:59:26.476,55.6167,-34.017,-40799.7556137224,2.648528390748256,15404.688791044351,negative,significant_negative,25.344,long,40799.7556137224,40799.755613722395,13.072934508840735,2.0806221477986218,40799.7556137224
Fermi/GBM,glg_tte_n9_bn171011162_v00.fit,GRB171011162,2017-10-11T03:52:44.786,146.4833,4.783,-46479.67863880164,2.722024178391368,17075.409912879502,negative,significant_negative,101.888,long,46479.67863880164,46479.67863880163,13.953265660906466,2.220731202207666,46479.67863880164
Fermi/GBM,glg_tte_n9_bn171011810_v00.fit,GRB171011810,2017-10-11T19:26:27.946,184.0833,-8.15,-53530.83790134797,2.7781660420200387,19268.408400249915,negative,significant_negative,0.48,short,53530.83790134797,53530.83790134797,14.97429295343104,2.3832327428446867,53530.83790134797
Fermi/GBM,glg_tte_n9_bn171013350_v00.fit,GRB171013350,2017-10-13T08:24:42.108,156.6833,-33.983,-1659.7535298121493,3.288720457532876,504.6806352940253,negative,significant_negative,39.425,long,1659.7535298121493,1659.7535298121495,2.636732699390814,0.4196490427200846,1659.7535298121493
Fermi/GBM,glg_tte_n9_bn171017823_v00.fit,GRB171017823,2017-10-17T19:44:43.232,182.9333,35.867,-14919.567695164626,3.4564970888547766,4316.383700501784,negative,significant_negative,86.272,long,14919.567695164626,14919.56769516463,7.905374059533999,1.2581793585652794,14919.567695164626
Fermi/GBM,glg_tte_n9_bn171020813_v00.fit,GRB171020813,2017-10-20T19:30:32.606,207.1167,-47.55,-30199.920491391505,3.0393897061557182,9936.179105373418,negative,significant_negative,19.2,long,30199.920491391505,30199.920491391505,11.247272164381394,1.7900589612611795,30199.920491391505
Fermi/GBM,glg_tte_n9_bn171022085_v00.fit,GRB171022085,2017-10-22T02:03:03.653,242.0333,-30.533,13709.983965637664,2.945221513698035,4654.992468944497,positive,significant_positive,37.633,long,13709.983965637664,13709.983965637664,7.578142684262518,1.2060988676560642,13709.983965637664
Fermi/GBM,glg_tte_n9_bn171022885_v00.fit,GRB171022885,2017-10-22T21:14:20.770,212.05,8.717,-19541.7063842694,3.028857574688804,6451.840637068312,negative,significant_negative,13.278,long,19541.7063842694,19541.706384269397,9.047436558895527,1.439944250658551,19541.7063842694
Fermi/GBM,glg_tte_n9_bn171023097_v00.fit,GRB171023097,2017-10-23T02:19:46.319,340.7333,-19.433,3429.4098752305767,3.492545528414235,981.9227401131908,positive,significant_positive,64.257,long,3429.4098752305767,3429.4098752305767,3.7901290866622945,0.6032177790986748,3429.4098752305767
Fermi/GBM,glg_tte_n9_bn171024977_v00.fit,GRB171024977,2017-10-24T23:27:19.628,248.2167,-76.467,-18030.17998551252,3.206161997159431,5623.602301283202,negative,significant_negative,35.072,long,18030.17998551252,18030.179985512525,8.690491431090102,1.3831346691557493,18030.17998551252
Fermi/GBM,glg_tte_n9_bn171025213_v00.fit,GRB171025213,2017-10-25T05:06:54.146,232.2333,47.483,669.2318478988442,3.6882150315017688,181.4514181474788,positive,significant_positive,6.4,long,669.2318478988442,669.2318478988442,1.6742974076339527,0.2664727086308896,669.2318478988442
Fermi/GBM,glg_tte_n9_bn171025416_v01.fit,GRB171025416,2017-10-25T09:59:00.108,101.45,-0.567,71630.19621695427,3.0420243301373846,23546.884719925725,positive,significant_positive,19.712,long,71630.19621695427,71630.19621695427,17.321774282113978,2.7568460001205066,71630.19621695427
Fermi/GBM,glg_tte_n9_bn171025913_v00.fit,GRB171025913,2017-10-25T21:54:53.011,343.55,-64.2,72819.84707166653,2.960275624231169,24599.009117800982,positive,significant_positive,7.936,long,72819.84707166653,72819.84707166655,17.465023965853575,2.7796448953840143,72819.84707166653
Fermi/GBM,glg_tte_n9_bn171029020_v00.fit,GRB171029020,2017-10-29T00:28:49.091,221.3,-70.017,-36398.95592866441,2.8502875712888702,12770.274934821817,negative,significant_negative,19.712,long,36398.95592866441,36398.95592866441,12.347776725323511,1.9652097020302932,36398.95592866441
Fermi/GBM,glg_tte_n9_bn171030729_v01.fit,GRB171030729,2017-10-30T17:29:45.122,82.3,-9.25,30058.48721846288,3.176865865856033,9461.679682961172,positive,significant_positive,0.096,short,30058.48721846288,30058.48721846288,11.220904456922991,1.7858624102811735,30058.48721846288
Fermi/GBM,glg_tte_n9_bn171103655_v00.fit,GRB171103655,2017-11-03T15:43:50.770,7.7167,-2.683,15988.82344471474,3.2268478801877607,4954.9356022895,positive,significant_positive,25.6,long,15988.82344471474,15988.823444714746,8.183753847182851,1.3024848778264662,15988.82344471474
Fermi/GBM,glg_tte_n9_bn171106498_v00.fit,GRB171106498,2017-11-06T11:56:49.272,293.2167,54.45,-32120.793078647806,3.0541968448684704,10516.936107970832,negative,significant_negative,10.752,long,32120.793078647806,32120.793078647814,11.599450996396788,1.8461099632287596,32120.793078647806
Fermi/GBM,glg_tte_n9_bn171108656_v00.fit,GRB171108656,2017-11-08T15:44:46.504,127.8,30.4,3270.0291569342035,7.325755608627324,446.3743170852148,positive,significant_positive,0.032,short,3270.0291569342035,3270.0291569342035,3.701008795170837,0.5890338441780187,3270.0291569342035
Fermi/GBM,glg_tte_n9_bn171112868_v00.fit,GRB171112868,2017-11-12T20:50:17.151,166.9833,-69.433,-45468.927344404576,3.3809448052026645,13448.586109550231,negative,significant_negative,302.789,long,45468.927344404576,45468.92734440458,13.80071728144541,2.196452373555781,45468.927344404576
Fermi/GBM,glg_tte_n9_bn171117515_v00.fit,GRB171117515,2017-11-17T12:21:38.868,185.0,-32.517,-788.4799319728328,5.429190253178326,145.22974793731817,negative,significant_negative,105.922,long,788.4799319728328,788.4799319728328,1.8173544001428124,0.2892409361325349,788.4799319728328
Fermi/GBM,glg_tte_n9_bn171119992_v00.fit,GRB171119992,2017-11-19T23:48:27.172,133.8667,-41.083,120.24135294535152,3.578836721119959,33.59788733466534,positive,significant_positive,26.369,long,120.24135294535152,120.2413529453515,0.7096941604858755,0.11295133372477996,120.24135294535152
Fermi/GBM,glg_tte_n9_bn171120556_v00.fit,GRB171120556,2017-11-20T13:20:02.372,164.55,22.083,25059.18756109177,2.9099719571480542,8611.487646654597,positive,significant_positive,44.062,long,25059.18756109177,25059.18756109177,10.245373560578754,1.6306018459891207,25059.18756109177
Fermi/GBM,glg_tte_n9_bn171124235_v00.fit,GRB171124235,2017-11-24T05:37:56.505,333.6,35.4,3949.40015607796,3.361516722455785,1174.8863629607922,positive,significant_positive,26.177,long,3949.40015607796,3949.4001560779616,4.06733434678798,0.6473363664987524,3949.40015607796
Fermi/GBM,glg_tte_n9_bn171126216_v00.fit,GRB171126216,2017-11-26T05:10:30.513,343.5333,9.017,32879.88869129949,3.5443064183706183,9276.818877983742,positive,significant_positive,165.888,long,32879.88869129949,32879.8886912995,11.735712832401028,1.8677967079836115,32879.88869129949
Fermi/GBM,glg_tte_n9_bn171126235_v00.fit,GRB171126235,2017-11-26T05:38:43.709,241.6167,48.417,9938.088685973347,3.490494275151933,2847.186645375823,positive,significant_positive,1.472,short,9938.088685973347,9938.088685973351,6.452020500750414,1.0268709556246742,9938.088685973347
Fermi/GBM,glg_tte_n9_bn171201068_v00.fit,GRB171201068,2017-12-01T01:37:40.194,211.0,17.317,500.1090228015892,2.572783860190974,194.38439059722137,positive,significant_positive,59.136,long,500.1090228015892,500.1090228015893,1.44736027858878,0.23035454277226708,500.1090228015892
Fermi/GBM,glg_tte_n9_bn171202113_v00.fit,GRB171202113,2017-12-02T02:42:26.858,98.3,30.233,-899.2105332945052,2.871968248284352,313.0990510886299,negative,significant_negative,81.152,long,899.2105332945052,899.2105332945051,1.9407741429400718,0.3088837982738491,899.2105332945052
Fermi/GBM,glg_tte_n9_bn171206122_v00.fit,GRB171206122,2017-12-06T02:55:44.937,82.3167,-78.617,57149.86565273048,3.7156609898590935,15380.807293427952,positive,significant_positive,15.36,long,57149.86565273048,57149.86565273046,15.472194332124179,2.4624762084359695,57149.86565273048
Fermi/GBM,glg_tte_n9_bn171207055_v00.fit,GRB171207055,2017-12-07T01:18:42.452,321.8333,47.3,-15560.09439242582,3.4212213909461195,4548.110927168839,negative,significant_negative,0.176,short,15560.09439242582,15560.09439242582,8.073287494976562,1.284903611827505,15560.09439242582
Fermi/GBM,glg_tte_n9_bn171207809_v00.fit,GRB171207809,2017-12-07T19:24:24.172,219.3833,-38.133,-20258.79285910441,3.0871860280128547,6562.219663887408,negative,significant_negative,25.6,long,20258.79285910441,20258.79285910441,9.211939702853739,1.4661257391736582,20258.79285910441
Fermi/GBM,glg_tte_n9_bn171208733_v00.fit,GRB171208733,2017-12-08T17:35:49.695,127.7333,-0.55,15369.3066126848,2.843165183817397,5405.703017244003,positive,significant_positive,2.624,long,15369.3066126848,15369.3066126848,8.0236401336035,1.2770019888535127,15369.3066126848
Fermi/GBM,glg_tte_n9_bn171209671_v00.fit,GRB171209671,2017-12-09T16:06:35.208,240.4,-13.967,-50839.38517193616,3.646536630460989,13941.827636463133,negative,significant_negative,13.824,long,50839.38517193616,50839.38517193616,14.59299553297981,2.3225473735916844,50839.38517193616
Fermi/GBM,glg_tte_n9_bn171210493_v00.fit,GRB171210493,2017-12-10T11:49:15.261,339.0833,35.6,4090.338367728969,4.713598395549477,867.7740495649815,positive,significant_positive,143.107,long,4090.338367728969,4090.3383677289685,4.13927158918149,0.6587855342180793,4090.338367728969
Fermi/GBM,glg_tte_n9_bn171211844_v00.fit,GRB171211844,2017-12-11T20:15:58.533,83.6333,16.117,-26520.72519626009,3.225900464305404,8221.185213155823,negative,significant_negative,148.226,long,26520.72519626009,26520.725196260086,10.53991242496473,1.677479162188822,26520.72519626009
Fermi/GBM,glg_tte_n9_bn171212222_v00.fit,GRB171212222,2017-12-12T05:20:14.532,57.1,32.65,-2991.203100073016,3.078143308208943,971.7556333702624,negative,significant_negative,19.968,long,2991.203100073016,2991.2031000730153,3.5397065197714532,0.5633617897162365,2991.203100073016
Fermi/GBM,glg_tte_n9_bn171212434_v00.fit,GRB171212434,2017-12-12T10:24:18.513,29.3833,-70.85,-8749.028392637658,2.694081375162147,3247.499675881574,negative,significant_negative,32.001,long,8749.028392637658,8749.028392637658,6.053746313852162,0.9634836500739121,8749.028392637658
Fermi/GBM,glg_tte_n9_bn171212948_v00.fit,GRB171212948,2017-12-12T22:44:40.434,147.9,62.917,-38980.13958025589,3.786135730028524,10295.4944988098,negative,significant_negative,6.656,long,38980.13958025589,38980.13958025588,12.778091675010872,2.033696453359377,38980.13958025589
Fermi/GBM,glg_tte_n9_bn171213061_v00.fit,GRB171213061,2017-12-13T01:27:25.004,146.8833,27.533,-11309.478347890474,3.940355189627415,2870.167232045864,negative,significant_negative,111.616,long,11309.478347890474,11309.478347890476,6.882806994598018,1.0954327555377468,11309.478347890474
Fermi/GBM,glg_tte_n9_bn171215705_v00.fit,GRB171215705,2017-12-15T16:55:25.449,29.2,36.6,-12349.992019492403,2.9390602790275184,4202.020662052835,negative,significant_negative,28.928,long,12349.992019492403,12349.992019492402,7.192463110815368,1.1447160570923764,12349.992019492403
Fermi/GBM,glg_tte_n9_bn171219279_v00.fit,GRB171219279,2017-12-19T06:42:17.079,240.3833,-25.483,49291.06004169485,3.9610952956902734,12443.795557083464,positive,significant_positive,1.152,short,49291.06004169485,49291.06004169485,14.369060842177168,2.286907060620689,49291.06004169485
Fermi/GBM,glg_tte_n9_bn171222684_v00.fit,GRB171222684,2017-12-22T16:25:10.542,130.8167,29.867,-14109.643061146106,3.000634110367409,4702.220444804071,negative,significant_negative,80.384,long,14109.643061146106,14109.643061146104,7.687804279998358,1.223552052684768,14109.643061146106
Fermi/GBM,glg_tte_n9_bn171223818_v00.fit,GRB171223818,2017-12-23T19:38:15.073,151.85,-58.3,-6571.155289312227,3.6801137170429192,1785.5848472509556,negative,significant_negative,0.384,short,6571.155289312227,6571.155289312228,5.2464455500844895,0.8349977429584244,6571.155289312227
Fermi/GBM,glg_tte_n9_bn171227000_v00.fit,GRB171227000,2017-12-27T00:00:13.402,304.2667,-52.817,-477.96614072892976,4.034853923462021,118.45934197261374,negative,significant_negative,37.633,long,477.96614072892976,477.9661407289298,1.4149557903004937,0.22519720828282286,477.96614072892976
Fermi/GBM,glg_tte_n9_bn171230048_v00.fit,GRB171230048,2017-12-30T01:09:48.755,133.4167,-80.833,14548.093123985049,2.921657410502464,4979.397335118453,positive,significant_positive,9.984,long,14548.093123985049,14548.09312398505,7.806337808221524,1.2424172496236077,14548.093123985049
Fermi/GBM,glg_tte_n9_bn171230119_v00.fit,GRB171230119,2017-12-30T02:51:26.141,37.0,33.75,-51129.8565263463,3.752097847737288,13627.00510520542,negative,significant_negative,1.28,short,51129.8565263463,51129.8565263463,14.634624771058974,2.3291728726091327,51129.8565263463
Fermi/GBM,glg_tte_n9_bn171230955_v00.fit,GRB171230955,2017-12-30T22:55:29.755,108.0,-43.717,-131359.45036486938,3.168457411143895,41458.48699208023,negative,significant_negative,70.401,long,131359.45036486938,131359.45036486938,23.45713492723459,3.733318974442932,131359.45036486938
Fermi/GBM,glg_tte_n9_bn180102660_v00.fit,GRB180102660,2018-01-02T15:49:47.209,205.2667,40.267,-35629.97065557372,3.0154832417616224,11815.675233120832,negative,significant_negative,13.312,long,35629.97065557372,35629.97065557373,12.216647333818463,1.9443398111876324,35629.97065557372
Fermi/GBM,glg_tte_n9_bn180103090_v00.fit,GRB180103090,2018-01-03T02:09:12.118,41.8833,33.1,3370.023284962618,3.077626090672045,1095.0073809085509,positive,significant_positive,0.016,short,3370.023284962618,3370.0232849626177,3.757169217103945,0.5979720529347993,3370.023284962618
Fermi/GBM,glg_tte_n9_bn180110608_v00.fit,GRB180110608,2018-01-10T14:35:59.218,60.7833,-52.883,-7849.292769779911,3.2125804708428163,2443.2984141625748,negative,significant_negative,1.536,short,7849.292769779911,7849.292769779911,5.734024822805943,0.9125983943611952,7849.292769779911
Fermi/GBM,glg_tte_n9_bn180111815_v00.fit,GRB180111815,2018-01-11T19:34:00.495,184.1,3.783,2829.093894968969,3.270426973654777,865.0533761368143,positive,significant_positive,19.2,long,2829.093894968969,2829.093894968969,3.4424527296198266,0.5478833682791833,2829.093894968969
Fermi/GBM,glg_tte_n9_bn180112842_v00.fit,GRB180112842,2018-01-12T20:12:28.340,174.37499999999997,21.06181760164929,-24530.24379429425,3.128982507480627,7839.687098169604,negative,significant_negative,9.472,long,24530.24379429425,24530.24379429425,10.136668334643385,1.6133008719415856,24530.24379429425
Fermi/GBM,glg_tte_n9_bn180113011_v00.fit,GRB180113011,2018-01-13T00:16:00.471,354.375,12.94163198542334,-12909.284431343836,3.500873085580956,3687.447135548357,negative,significant_negative,15.872,long,12909.284431343836,12909.284431343835,7.353521889327216,1.17034935782088,12909.284431343836
Fermi/GBM,glg_tte_n9_bn180113116_v00.fit,GRB180113116,2018-01-13T02:47:06.136,14.765625,66.44353569089876,-1748.1894352991046,3.727621874552589,468.9825025530339,negative,significant_negative,11.264,long,1748.1894352991046,1748.1894352991044,2.706067032187477,0.43068394451065206,1748.1894352991046
Fermi/GBM,glg_tte_n9_bn180113418_v00.fit,GRB180113418,2018-01-13T10:02:05.407,176.69117647058823,-64.94808409550689,469.5862282269844,15.901701272031591,29.530565327177115,positive,significant_positive,24.576,long,469.5862282269844,469.5862282269845,1.402497127661864,0.22321435053957064,469.5862282269844
Fermi/GBM,glg_tte_n9_bn180116026_v00.fit,GRB180116026,2018-01-16T00:36:52.807,213.3984375,25.94447977237,-28860.11052306905,3.159942744067844,9133.111850601756,negative,significant_negative,59.904,long,28860.11052306905,28860.110523069052,10.994951035274521,1.7499008063172923,28860.11052306905
Fermi/GBM,glg_tte_n9_bn180116678_v00.fit,GRB180116678,2018-01-16T16:16:03.655,48.8671875,-12.024699180565822,34940.62667982456,2.676529229298134,13054.453617525796,positive,significant_positive,122.624,long,34940.62667982456,34940.62667982456,12.097890509735453,1.9254390756089268,34940.62667982456
Fermi/GBM,glg_tte_n9_bn180119837_v00.fit,GRB180119837,2018-01-19T20:04:52.293,349.8046875,-14.477512185929934,-23842.19358989786,4.1033572777835605,5810.411323182729,negative,significant_negative,3.008,long,23842.19358989786,23842.19358989786,9.9934952328995,1.5905141650812473,23842.19358989786
Fermi/GBM,glg_tte_n9_bn180120207_v00.fit,GRB180120207,2018-01-20T04:58:13.000,151.875,26.27681155719998,-28.72334998818466,5.718025660893364,5.023298545969978,negative,significant_negative,28.928,long,28.72334998818466,28.723349988184665,0.3468660938736434,0.05520545343096775,28.72334998818466
Fermi/GBM,glg_tte_n9_bn180122129_v00.fit,GRB180122129,2018-01-22T03:05:39.870,28.125,-40.620185190672686,7508.891268323513,3.2036192569283752,2343.8775541395094,positive,significant_positive,4.352,long,7508.891268323513,7508.891268323514,5.608312597703483,0.8925906723290575,7508.891268323513
Fermi/GBM,glg_tte_n9_bn180123820_v00.fit,GRB180123820,2018-01-23T19:40:49.774,116.71875,14.169522214770062,16709.373308331895,2.859691001373589,5843.069513561402,positive,significant_positive,0.32,short,16709.373308331895,16709.3733083319,8.3661257008283,1.3315102598149713,16709.373308331895
Fermi/GBM,glg_tte_n9_bn180124392_v00.fit,GRB180124392,2018-01-24T09:23:55.172,329.1532258064516,-43.40685848593699,30759.609428385906,2.575341563449808,11943.895079758571,positive,significant_positive,86.528,long,30759.609428385906,30759.609428385906,11.351015402891408,1.8065702104824095,30759.609428385906
Fermi/GBM,glg_tte_n9_bn180125891_v00.fit,GRB180125891,2018-01-25T21:22:24.193,213.3173076923077,-51.2558069488049,2379.593758198295,3.904302064874492,609.4799323050814,positive,significant_positive,22.784,long,2379.593758198295,2379.5937581982944,3.157153627195207,0.5024766058686241,2379.593758198295
Fermi/GBM,glg_tte_n9_bn180126095_v00.fit,GRB180126095,2018-01-26T02:16:31.363,305.0787401574803,42.2103698396502,-57630.34099466441,2.659947292737494,21665.97103334102,negative,significant_negative,18.432,long,57630.34099466441,57630.34099466441,15.537097793891556,2.4728059152000235,57630.34099466441
Fermi/GBM,glg_tte_n9_bn180127049_v00.fit,GRB180127049,2018-01-27T01:11:12.914,21.09375,24.95302078772749,30640.62375510519,3.323318571465482,9219.887620221016,positive,significant_positive,34.817,long,30640.62375510519,30640.623755105193,11.329039882264068,1.8030726977475504,30640.62375510519
Fermi/GBM,glg_tte_n9_bn180127879_v00.fit,GRB180127879,2018-01-27T21:05:56.491,260.15625,2.686724185691592,-70228.99625281701,3.295801392190521,21308.6250947118,negative,significant_negative,17.664,long,70228.99625281701,70228.99625281703,17.15151688906203,2.7297486944183493,70228.99625281701
Fermi/GBM,glg_tte_n9_bn180128215_v00.fit,GRB180128215,2018-01-28T05:09:56.598,11.6015625,-25.944479772370013,-3199.386337732345,2.9340330095543994,1090.4397896389878,negative,significant_negative,0.208,short,3199.386337732345,3199.3863377323446,3.6608138648148514,0.5826366223246291,3199.386337732345
Fermi/GBM,glg_tte_n9_bn180128252_v00.fit,GRB180128252,2018-01-28T06:03:22.687,63.85,-21.717,-20.72728966020144,3.5579147487332965,5.825684740642213,negative,significant_negative,38.913,long,20.72728966020144,20.72728966020144,0.29465618591915227,0.04689598850163761,20.72728966020144
Fermi/GBM,glg_tte_n9_bn180128881_v00.fit,GRB180128881,2018-01-28T21:09:19.457,322.03124999999994,-11.719760305788782,20170.7651987607,3.0050032084831937,6712.393897556635,positive,significant_positive,1.792,short,20170.7651987607,20170.7651987607,9.191904247086946,1.462936997351274,20170.7651987607
Fermi/GBM,glg_tte_n9_bn180130049_v00.fit,GRB180130049,2018-01-30T01:10:47.693,272.8125,-1.492246289620352,-28781.23470865669,4.0677303510790885,7075.502116560308,negative,significant_negative,120.578,long,28781.23470865669,28781.234708656684,10.979915939080737,1.7475078964381894,28781.23470865669
Fermi/GBM,glg_tte_n9_bn180130744_v00.fit,GRB180130744,2018-01-30T17:51:26.791,48.266129032258064,43.406858485936986,-78208.96913140311,3.002672111265492,26046.456700342656,negative,significant_negative,0.256,short,78208.96913140311,78208.96913140311,18.09975038015891,2.880664741731702,78208.96913140311
